104,14,Pujut,9,-,0,Menga,5,Kajeng,7,Jaya,1,Umanis,5,Urukung,5,Saniscara,9,Kala,1,Gigis,9,Sri,6
105,15,Pahang,3,-,0,Menga,5,Pasah,9,Menala,8,Pahing,9,Paniron,8,Redite,5,Uma,4,Nohan,3,Sri,6
106,15,Pahang,3,Luang,1,Pepet,4,Beteng,4,Sri,6,Pon,7,Was,9,Soma,4,Sri,6,Ogan,7,Pati,7
107,15,Pahang,3,Luang,1,Pepet,4,Kajeng,7,Laba,5,Wage,4,Maulu,3,Anggara,3,Indra,5,Erengan,1,Raja,8
108,15,Pahang,3,Luang,1,Pepet,4,Pasah,9,Jaya,1,Kliwon,8,Tungleh,7,Budha,7,Guru,8,Urungan,4,Manuh,2
109,15,Pahang,3,Luang,1,Pepet,4,Beteng,4,Menala,8,Umanis,5,Aryang,6,Wraspati,8,Yama,9,Tulus,6,Duka,4
110,15,Pahang,3,Luang,1,Pepet,4,Kajeng,7,Sri,6,Pahing,9,Urukung,5,Sukra,6,Ludra,3,Dadi,8,Manuh,2
111,15,Pahang,3,-,0,Menga,5,Pasah,9,Laba,5,Pon,7,Paniron,8,Saniscara,9,Brahma,7,Dangu,5,Manusa,3
112,16,Krulut,7,Luang,1,Pepet,4,Beteng,4,Jaya,1,Wage,4,Was,9,Redite,5,Kala,1,Jangur,8,Raksasa,1
113,16,Krulut,7,-,0,Menga,5,Kajeng,7,Menala,8,Kliwon,8,Maulu,3,Soma,4,Uma,4,Gigis,9,Suka,10
114,16,Krulut,7,-,0,Menga,5,Pasah,9,Sri,6,Umanis,5,Tungleh,7,Anggara,3,Sri,6,Nohan,3,Dewa,9
115,16,Krulut,7,-,0,Menga,5,Beteng,4,Laba,5,Pahing,9,Aryang,6,Budha,7,Indra,5,Ogan,7,Manusa,3
116,16,Krulut,7,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Pon,7,Urukung,5,Wraspati,8,Guru,8,Erengan,1,Manuh,2
117,16,Krulut,7,-,0,Menga,5,Pasah,9,Menala,8,Wage,4,Paniron,8,Sukra,6,Yama,9,Urungan,4,Pandita,5
118,16,Krulut,7,Luang,1,Pepet,4,Beteng,4,Sri,6,Kliwon,8,Was,9,Saniscara,9,Ludra,3,Tulus,6,Raja,8
119,17,Merakih,1,-,0,Menga,5,Kajeng,7,Laba,5,Umanis,5,Maulu,3,Redite,5,Brahma,7,Dadi,8,Pandita,5
120,17,Merakih,1,Luang,1,Pepet,4,Pasah,9,Jaya,1,Pahing,9,Tungleh,7,Soma,4,Kala,1,Dangu,5,Duka,4
121,17,Merakih,1,-,0,Menga,5,Beteng,4,Menala,8,Pon,7,Aryang,6,Anggara,3,Uma,4,Jangur,8,Pandita,5
122,17,Merakih,1,Luang,1,Pepet,4,Kajeng,7,Sri,6,Wage,4,Urukung,5,Budha,7,Sri,6,Gigis,9,Pati,7
123,17,Merakih,1,-,0,Menga,5,Pasah,9,Laba,5,Kliwon,8,Paniron,8,Wraspati,8,Indra,5,Nohan,3,Manusa,3
124,17,Merakih,1,Luang,1,Pepet,4,Beteng,4,Jaya,1,Umanis,5,Was,9,Sukra,6,Guru,8,Ogan,7,Pati,7
125,17,Merakih,1,-,0,Menga,5,Kajeng,7,Menala,8,Pahing,9,Maulu,3,Saniscara,9,Yama,9,Erengan,1,Dewa,9
126,18,Tambir,4,-,0,Menga,5,Pasah,9,Sri,6,Pon,7,Tungleh,7,Redite,5,Ludra,3,Urungan,4,Suka,10
127,18,Tambir,4,-,0,Menga,5,Beteng,4,Laba,5,Wage,4,Aryang,6,Soma,4,Brahma,7,Tulus,6,Dewa,9
128,18,Tambir,4,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Kliwon,8,Urukung,5,Anggara,3,Kala,1,Dadi,8,Pati,7
129,18,Tambir,4,-,0,Menga,5,Pasah,9,Menala,8,Umanis,5,Paniron,8,Budha,7,Uma,4,Dangu,5,Suka,10
130,18,Tambir,4,Luang,1,Pepet,4,Beteng,4,Sri,6,Pahing,9,Was,9,Wraspati,8,Sri,6,Jangur,8,Raja,8
131,18,Tambir,4,Luang,1,Pepet,4,Kajeng,7,Laba,5,Pon,7,Maulu,3,Sukra,6,Indra,5,Gigis,9,Duka,4
132,18,Tambir,4,Luang,1,Pepet,4,Pasah,9,Jaya,1,Wage,4,Tungleh,7,Saniscara,9,Guru,8,Nohan,3,Duka,4
133,19,Medangkungan,6,Luang,1,Pepet,4,Beteng,4,Menala,8,Kliwon,8,Aryang,6,Redite,5,Yama,9,Ogan,7,Duka,4
134,19,Medangkungan,6,Luang,1,Pepet,4,Kajeng,7,Sri,6,Umanis,5,Urukung,5,Soma,4,Ludra,3,Erengan,1,Raksasa,1
135,19,Medangkungan,6,-,0,Menga,5,Pasah,9,Laba,5,Pahing,9,Paniron,8,Anggara,3,Brahma,7,Urungan,4,Suka,10
136,19,Medangkungan,6,-,0,Menga,5,Beteng,4,Jaya,1,Pon,7,Was,9,Budha,7,Kala,1,Tulus,6,Sri,6
137,19,Medangkungan,6,-,0,Menga,5,Kajeng,7,Menala,8,Wage,4,Maulu,3,Wraspati,8,Uma,4,Dadi,8,Suka,10
138,19,Medangkungan,6,-,0,Menga,5,Pasah,9,Sri,6,Kliwon,8,Tungleh,7,Sukra,6,Sri,6,Dangu,5,Sri,6
139,19,Medangkungan,6,-,0,Menga,5,Beteng,4,Laba,5,Umanis,5,Aryang,6,Saniscara,9,Indra,5,Jangur,8,Sri,6
140,20,Matal,5,-,0,Menga,5,Kajeng,7,Jaya,1,Pahing,9,Urukung,5,Redite,5,Guru,8,Gigis,9,Sri,6
141,20,Matal,5,Luang,1,Pepet,4,Pasah,9,Menala,8,Pon,7,Paniron,8,Soma,4,Yama,9,Nohan,3,Pati,7
142,20,Matal,5,Luang,1,Pepet,4,Beteng,4,Sri,6,Wage,4,Was,9,Anggara,3,Ludra,3,Ogan,7,Raja,8
143,20,Matal,5,Luang,1,Pepet,4,Kajeng,7,Laba,5,Kliwon,8,Maulu,3,Budha,7,Brahma,7,Erengan,1,Manuh,2
144,20,Matal,5,Luang,1,Pepet,4,Pasah,9,Jaya,1,Umanis,5,Tungleh,7,Wraspati,8,Kala,1,Urungan,4,Duka,4
